gene_symbol,Howard_pvalue,gene_name,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_genome_percentile_rank,meta_meta_lower_in_MDD_genome_percentile_rank,meta_direction,meta_empirical_p,minp,Spearman_corr,Spearman_p,Corrected_meta_empirical_p,Bonferroni_meta_empirical_p,DE_Prior_Rank,brain_region,region_location,slim_region_location,Updated_Gene_Names,cns_cell_type_taxon,cns_cell_type_taxon_zscore,cell_type_taxon,cell_type_taxon_zscore
TRMT10C,1.08e-07,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",++-,--+---,-++-,0.90244876082252,0.612668034208845,-,1,0.303853704,0.0357,0.56,269,1,0.618,subthalamic nucleus,subthalamic nucleus <  subthalamus  <  diencephalon  < gray matter,subthalamic nucleus < subthalamus,TRMT10C,Schwann cells,2.50977744130317,Sympathetic noradrenergic neurons,3.92726443641264
KMT2A,1.28e-07,lysine methyltransferase 2A,--+,+---++,--+-,0.754752084298915,0.572742903512566,-,1,0.060872097,0.0357,0.56,269,1,0.42,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,KMT2A,Cholinergic and monoaminergic neurons,3.78730180389794,Cholinergic and monoaminergic neurons,3.17745070473879
EP300,2.3e-07,E1A binding protein p300,--+,++-+++,+-+-,0.670673749727542,0.565868813856059,-,1,0.127139232,0.0357,0.56,269,1,0.245,IV,IV <  anterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,IV <  anterior lobe of the vermis  <  vermis  < cerebellar cortex,EP300,Cholinergic and monoaminergic neurons,3.20828803281745,Enteric neurons,3.85847334346357
FHIT,2.74e-07,fragile histidine triad,++-,+---++,----,0.688103927231722,0.801102822161961,+,1,0.351343074,0.0357,0.56,269,1,0.884,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,FHIT,Choroid epithelial cells,5.46728167797121,Choroid epithelial cells,5.60848901548749
PLCG1,2.94e-07,phospholipase C gamma 1,+--,++++++,+++-,0.643101295216326,0.881148996877861,+,1,0.201499789,0.0357,0.56,269,1,0.252,VIIIA lateral hemisphere,VIIIA lateral hemisphere <  VIIIA  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIA lateral hemisphere <  VIIIA  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,PLCG1,Cholinergic and monoaminergic neurons,2.79853012943192,Cholinergic and monoaminergic neurons,2.64183744677499
PCDHA4,3.57e-07,protocadherin alpha 4,-++,+--+--,Not_Available,0.628990836243881,0.747272283327948,+,1,0.393407326078255,0.0357,0.56,269,1,Not_Available,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,PCDHA4,Telencephalon inhibitory interneurons,3.26507021155604,Enteric neurons,4.16640383809155
TOPAZ1,3.6e-07,testis and ovary specific PAZ domain containing 1,+-+,---+++,Not_Available,0.648979273992567,0.622073432278717,-,1,0.289697439497918,0.0357,0.56,269,1,Not_Available,CA1 field,CA1 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA1 field <  hippocampal formation  < limbic lobe,TOPAZ1,Hindbrain neurons,3.82217680957343,Peripheral sensory non-peptidergic neurons,4.72309099499653
ZNF322,3.72e-07,zinc finger protein 322,+-+,-+++--,+-++,0.716763018783471,0.773286528323665,+,1,0.182784596,0.0357,0.56,269,1,0.256,zona incerta,zona incerta <  ventral thalamus  <  thalamus  <  diencephalon  < gray matter,zona incerta <  ventral thalamus  < thalamus,ZNF322,Cholinergic and monoaminergic neurons,3.00407509957772,Cholinergic and monoaminergic neurons,2.88376454481502
PCDHA5,4.3e-07,protocadherin alpha 5,+-+,+-+-++,Filtered_Out,0.699590415558449,0.605434041057309,-,1,0.311727148726964,0.0357,0.56,269,1,0.168,midbrain raphe nuclei,midbrain raphe nuclei <  midbrain tegmentum  <  mesencephalon  < gray matter,midbrain raphe nuclei < midbrain tegmentum,PCDHA5,Telencephalon projecting excitatory neurons,3.09301432512295,Telencephalon projecting excitatory neurons,3.15373800849243
TMEM42,4.87e-07,transmembrane protein 42,++-,-+++++,Not_Available,0.620581332457195,0.696736624568919,+,1,0.090333036,0.0357,0.56,269,1,0.325,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,TMEM42,Telencephalon projecting excitatory neurons,3.87566283100583,Peripheral sensory non-peptidergic neurons,2.85212076708556
TAL1,5.73e-07,"TAL bHLH transcription factor 1, erythroid differentiation factor",-++,++++-+,Filtered_Out,0.641919206674379,0.719720411025637,+,1,0.370199987,0.0357,0.56,269,1,0.888,superior olivary complex,superior olivary complex <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,superior olivary complex < pontine tegmentum,TAL1,Di- and mesencephalon inhibitory neurons,4.97522784901096,Di- and mesencephalon inhibitory neurons,5.43065221780771
FNIP2,7.22e-07,folliculin interacting protein 2,+-+,--+---,Not_Available,0.574028485466434,0.523000510624075,-,1,0.165813244,0.0357,0.56,269,1,0.742,corpus callosum,corpus callosum <  telencephalic commissures  <  telencephalic white matter  < white matter,corpus callosum < telencephalic commissures,FNIP2,Enteric glia,2.55076681065805,Sympathetic cholinergic neurons,2.74557029806866
LTBP3,8.14e-07,latent transforming growth factor beta binding protein 3,-+-,++-+++,--++,0.512512367115597,0.657708296222581,+,1,0.038740918,0.0357,0.56,269,1,0.827,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,LTBP3,Choroid epithelial cells,4.66919716502908,Choroid epithelial cells,4.40627315983146
STAU1,1.34e-06,staufen double-stranded RNA binding protein 1,+--,++++++,-+--,0.513783797346261,0.670186211998324,+,1,0.100044126,0.0357,0.56,269,1,0.258,motor nucleus of trigeminal nerve,motor nucleus of trigeminal nerve <  trigeminal nuclei  <  pontine tegmentum  <  pons  <  metencephalon  < gray matter,motor nucleus of trigeminal nerve <  trigeminal nuclei  < pontine tegmentum,STAU1,Cholinergic and monoaminergic neurons,3.64372187714201,Cholinergic and monoaminergic neurons,2.27957428896524
HARS2,1.35e-06,"histidyl-tRNA synthetase 2, mitochondrial",+-+,-++-+-,--+-,0.766448868394479,0.541769316863634,-,1,0.164626685,0.0357,0.56,269,1,0.143,VIIIB lateral hemisphere,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIB lateral hemisphere <  VIIIB  <  Posterior Lobe  <  cerebellar hemispheres  < cerebellar cortex,HARS2,Cholinergic and monoaminergic neurons,2.57552851139088,Cholinergic and monoaminergic neurons,2.17146476079399
BSN,1.61e-06,bassoon presynaptic cytomatrix protein,+-+,++++-+,+---,0.683642501794251,0.543905830341839,-,1,0.022926033,0.0357,0.56,269,1,0.646,CA3 field,CA3 field <  hippocampal formation  <  limbic lobe  <  cerebral cortex  <  telencephalon  < gray matter,CA3 field <  hippocampal formation  < limbic lobe,BSN,Telencephalon projecting excitatory neurons,3.40809003508677,Telencephalon projecting excitatory neurons,3.05486009834863
TOP1,1.66e-06,DNA topoisomerase I,---,+---++,+-++,0.742039777860019,0.554726199161126,-,1,0.136620351,0.0357,0.56,269,1,0.618,VIIIA,VIIIA <  posterior lobe of the vermis  <  vermis  <  cerebellar cortex  <  cerebellum  <  metencephalon  < gray matter,VIIIA <  posterior lobe of the vermis  <  vermis  < cerebellar cortex,TOP1,Telencephalon projecting excitatory neurons,2.33332609832124,Enteric neurons,2.45826485904618
ATP1A3,2.03e-06,ATPase Na+/K+ transporting subunit alpha 3,+-+,++++--,++--,0.678241913987266,0.846830374751955,+,1,0.18395618,0.0357,0.56,269,1,0.602,dorsal lateral geniculate nucleus,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  <  dorsal thalamus  <  thalamus  <  diencephalon  < gray matter,dorsal lateral geniculate nucleus <  dorsal lateral geneiculate nucleus  < dorsal thalamus,ATP1A3,Hindbrain neurons,4.24305125178984,Hindbrain neurons,4.6154834999877
PHF2,2.32e-06,PHD finger protein 2,---,++++++,----,0.650443418766674,0.530385572249017,-,1,0.074997566,0.0357,0.56,269,1,0.125,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,PHF2,Cholinergic and monoaminergic neurons,2.84681986991091,Enteric neurons,3.35069240040798
IK,2.32e-06,IK cytokine,++-,+++++-,-+++,0.60797326292976,0.710136040201119,+,1,0.117310674,0.0357,0.56,269,1,0.161,central glial substance,central glial substance <  myelencephalon  < gray matter,central glial substance <  myelencephalon  < gray matter,IK,Cholinergic and monoaminergic neurons,2.60727674107684,Sympathetic cholinergic neurons,2.48710849996183
KYNU,2.38e-06,kynureninase,-++,+-++-+,Filtered_Out,0.577905602862677,0.758593104064711,+,1,0.169108158,0.0357,0.56,269,1,0.993,supraoptic nucleus,supraoptic nucleus <  anterior hypothalamic region  <  hypothalamus  <  diencephalon  < gray matter,supraoptic nucleus < anterior hypothalamic region,KYNU,Vascular and leptomeningeal cells,3.61264722925713,Peripheral sensory neurofilament neurons,5.61856084128691
